Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance
1666913897.9284413,0,1666913897,927521705,IMU1_Frame,0,0,0,,0.006397171491962307,0.028409967044442874,-0.24895664437755108,0.9680767217476646,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.01438,0.004924,-0.264408,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.316,-0.519,-9.822,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0313,0.0022,0.1175,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913897.9519112,0,1666913897,950921535,IMU1_Frame,0,0,0,,0.00654477242064829,0.02842869538327676,-0.25209881778384535,0.9672616819169229,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.015057,0.003815,-0.258852,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.242,-0.798,-9.93,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0322,-0.0037,0.1176,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913897.977437,0,1666913897,976759433,IMU1_Frame,0,0,0,,0.0067473713335400665,0.028450326184454713,-0.25523123892687044,0.9664378234506038,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.018072,0.005789,-0.258331,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.307,-0.889,-10.118,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0331,-0.0018,0.1153,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.002411,0,1666913898,1753807,IMU1_Frame,0,0,0,,0.007025422387501918,0.028414690384455387,-0.2583637438369923,0.965604175985774,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.025487,0.002052,-0.259612,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.36,-0.889,-9.972,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0322,-0.0037,0.1164,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.0276675,0,1666913898,26803016,IMU1_Frame,0,0,0,,0.007318362017529389,0.028364440907159102,-0.2615109326023387,0.9647558925442539,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.031277,0.003966,-0.260372,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.432,-0.868,-10.024,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0313,0.0013,0.1175,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.0525758,0,1666913898,51733970,IMU1_Frame,0,0,0,,0.007582674866098076,0.0282751458811104,-0.2646551872497441,0.9638986725943137,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.027469,-0.002185,-0.263989,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.486,-0.718,-10.022,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0322,-0.0027,0.1153,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.0773222,0,1666913898,76700448,IMU1_Frame,0,0,0,,0.007779495875687989,0.028203058147447346,-0.26780305255500014,0.9630293827278977,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.020725,-0.001646,-0.262733,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.52,-0.613,-9.962,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0313,0.0023,0.1199,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.1028159,0,1666913898,101780652,IMU1_Frame,0,0,0,,0.007893510962693966,0.028126009154757284,-0.2709544495265078,0.9621487963800066,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.012666,-0.003271,-0.263223,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.422,-0.72,-9.741,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0322,0.0003,0.1211,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.127634,0,1666913898,126785516,IMU1_Frame,0,0,0,,0.007984576136535429,0.028064011274356846,-0.27411053142711944,0.9612554678002382,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.017211,-0.003505,-0.265169,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.179,-0.935,-9.575,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0323,0.0081,0.1175,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.1530936,0,1666913898,151950836,IMU1_Frame,0,0,0,,0.008104002897535564,0.027975279294595545,-0.2772647850576146,0.9603519916428459,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.024191,-0.005632,-0.264158,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.354,-0.936,-9.666,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0314,0.0111,0.1174,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.1773846,0,1666913898,176734447,IMU1_Frame,0,0,0,,0.008256423826142577,0.027876277854285363,-0.28041702840517396,0.9594378743717624,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.026737,-0.005528,-0.262897,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.34,-0.705,-9.793,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0314,0.0121,0.1186,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.202096,0,1666913898,201508283,IMU1_Frame,0,0,0,,0.008444913737507586,0.02774754929932136,-0.28355923456789806,0.9585159974831486,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.024546,-0.004644,-0.261653,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.37,-0.238,-9.511,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0314,0.0082,0.1198,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.2273989,0,1666913898,226592540,IMU1_Frame,0,0,0,,0.008652714808593517,0.027593667160984735,-0.286699249513632,0.9575840748400999,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.02028,-0.006082,-0.261892,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.43,-0.522,-9.667,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0333,0.013,0.1139,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.2525594,0,1666913898,251622200,IMU1_Frame,0,0,0,,0.008831023689454414,0.027465613384386346,-0.28982672431041184,0.9566441987371858,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.013132,-0.006112,-0.262435,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.49,-0.924,-9.8,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0304,0.0102,0.1138,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.2774527,0,1666913898,276602506,IMU1_Frame,0,0,0,,0.00892354176044591,0.027326260076193563,-0.29295756644846194,0.955693209232593,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.012669,-0.009826,-0.262668,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.615,-1.067,-9.817,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0324,0.015,0.1186,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.3024688,0,1666913898,301570892,IMU1_Frame,0,0,0,,0.008962669165390038,0.027193767427900657,-0.2960839234890269,0.9547326745355755,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.01374,-0.013472,-0.263175,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.552,-0.795,-9.969,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0315,0.017,0.115,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.3273914,0,1666913898,326563119,IMU1_Frame,0,0,0,,0.008976055852396058,0.027069145327918986,-0.2992064224604191,0.9537621341566186,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.018052,-0.012837,-0.263728,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.276,-0.607,-10.036,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0315,0.0151,0.1174,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.3524146,0,1666913898,351441144,IMU1_Frame,0,0,0,,0.00899743818295322,0.02691450699338791,-0.3023264291776261,0.9527819192449827,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.020145,-0.012596,-0.265759,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.146,-0.41,-9.934,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0305,0.0141,0.1185,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.3774183,0,1666913898,376542091,IMU1_Frame,0,0,0,,0.00909069281601516,0.02672748592070634,-0.3054703151937845,0.9517830043323389,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.016572,-0.012643,-0.266053,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.264,-0.986,-9.725,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0325,0.0229,0.115,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.4025254,0,1666913898,401540756,IMU1_Frame,0,0,0,,0.00918864734659517,0.026529072927402787,-0.3086194780043525,0.9507711579796021,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.01466,-0.012795,-0.266463,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.289,-1.166,-9.895,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0306,0.024,0.1172,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.4272082,0,1666913898,426401853,IMU1_Frame,0,0,0,,0.009264061016685855,0.026318927654550395,-0.3117898087856608,0.9497413365532716,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.017297,-0.012959,-0.268037,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.257,-1.286,-9.923,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0307,0.0269,0.1172,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.45208,0,1666913898,451372623,IMU1_Frame,0,0,0,,0.009263893207523449,0.026133231132985435,-0.31496290597071097,0.9486988997441047,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.015172,-0.014905,-0.268596,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.235,-0.626,-9.877,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0306,0.0259,0.1125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.4772186,0,1666913898,476510047,IMU1_Frame,0,0,0,,0.009248992504549627,0.025933986557315093,-0.31814070710046916,0.9476435906840236,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005405,-0.016536,-0.268779,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.407,-0.747,-10.199,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0306,0.021,0.1161,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.502197,0,1666913898,501379728,IMU1_Frame,0,0,0,,0.009202696402789876,0.025726946980340473,-0.32132270828353404,0.946575486540468,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.002654,-0.016179,-0.268592,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.361,-1.048,-10.169,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0307,0.0299,0.1136,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.5273304,0,1666913898,526428461,IMU1_Frame,0,0,0,,0.009163120913491108,0.025490095364724085,-0.3245018012596806,0.9454971566496883,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005452,-0.018523,-0.267649,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.379,-1.087,-10.164,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0316,0.0269,0.1113,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.551792,0,1666913898,551218986,IMU1_Frame,0,0,0,,0.009157987089901086,0.025222860510211883,-0.3276950114742952,0.9444024131878344,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.011111,-0.020002,-0.269473,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.204,-0.702,-9.997,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0307,0.026,0.116,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.5769467,0,1666913898,576232671,IMU1_Frame,0,0,0,,0.009250369816694798,0.024921140448468205,-0.33090358652581686,0.9432900846724476,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.020287,-0.018981,-0.272257,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.266,-0.465,-9.865,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0317,0.0309,0.1183,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.6025438,0,1666913898,601801156,IMU1_Frame,0,0,0,,0.009437511702005102,0.024603291895265042,-0.334126978596323,0.9421596327453661,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.026702,-0.017621,-0.273949,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.45,-0.812,-9.768,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0288,0.031,0.1147,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.6272461,0,1666913898,626345634,IMU1_Frame,0,0,0,,0.009656482897518411,0.024300092646199076,-0.3373632430183834,0.9410113177297897,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.030678,-0.017485,-0.27728,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.433,-0.67,-9.772,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0308,0.0339,0.1159,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.653363,0,1666913898,651707649,IMU1_Frame,0,0,0,,0.00987708541280114,0.024003624406174397,-0.3406199810059676,0.9398426984014984,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.032897,-0.015932,-0.278404,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.071,-0.468,-9.706,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0298,0.0349,0.1123,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.6765165,0,1666913898,676075696,IMU1_Frame,0,0,0,,0.010080387795543478,0.023739411336709697,-0.3438799291965164,0.9386593740154501,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.030016,-0.014183,-0.27891,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.115,-0.822,-9.535,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0299,0.0369,0.1193,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.7019129,0,1666913898,701460361,IMU1_Frame,0,0,0,,0.010356715811555641,0.02347429673799441,-0.34714530477213373,0.9374603102024733,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.033031,-0.01191,-0.277572,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.041,-1.079,-9.756,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0308,0.0358,0.1123,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.727204,0,1666913898,726371288,IMU1_Frame,0,0,0,,0.010689313095610707,0.023213806927712494,-0.35039925149158113,0.936251687479177,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.037793,-0.008124,-0.276695,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.1,-1.174,-9.864,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0279,0.0349,0.1134,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.752202,0,1666913898,751247882,IMU1_Frame,0,0,0,,0.011085504908288718,0.022926604420550008,-0.35365047976042147,0.9350309195721261,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.044782,-0.009065,-0.276569,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.03,-1.011,-9.74,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0317,0.0368,0.1112,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.7766135,0,1666913898,776051282,IMU1_Frame,0,0,0,,0.011452271473585813,0.0226381281776837,-0.3568967739521489,0.9337992575351808,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.040993,-0.012026,-0.278821,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.01,-0.787,-9.947,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0299,0.0388,0.1146,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.8020852,0,1666913898,801444530,IMU1_Frame,0,0,0,,0.01175930602296857,0.022341620782434866,-0.3601539097779323,0.9325511953637404,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.029996,-0.013978,-0.279201,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.025,-0.849,-9.954,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.029,0.0428,0.1145,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.827202,0,1666913898,826293468,IMU1_Frame,0,0,0,,0.011981759158243697,0.02204740870113847,-0.3634049767052005,0.9312932793287684,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.02101,-0.015549,-0.278413,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.077,-1.042,-9.863,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0291,0.0477,0.1156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.8520846,0,1666913898,851152658,IMU1_Frame,0,0,0,,0.012140955828959153,0.021785420714402353,-0.3666662017593933,0.9300182197802342,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.021407,-0.014014,-0.282256,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.018,-1.189,-9.969,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0309,0.0447,0.1122,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.8785598,0,1666913898,877188920,IMU1_Frame,0,0,0,,0.012253251863343799,0.02154995711288614,-0.3699298074199525,0.9287289134884533,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.027056,-0.013067,-0.28385,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.082,-1.23,-10.066,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0281,0.0497,0.1109,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.9019334,0,1666913898,901081323,IMU1_Frame,0,0,0,,0.012348416659844465,0.021320165162169034,-0.37321274077176547,0.9274185771748805,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.024752,-0.013629,-0.285818,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.034,-0.84,-9.945,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0282,0.0556,0.112,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.9280138,0,1666913898,927192926,IMU1_Frame,0,0,0,,0.012438233321563007,0.021100796216247365,-0.37653116621367194,0.926080087044663,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.019452,-0.014678,-0.288166,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.071,-0.734,-9.839,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0272,0.0507,0.1108,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.9527328,0,1666913898,952042102,IMU1_Frame,0,0,0,,0.012512306043613782,0.020868014578649927,-0.3798608147450137,0.9247235963174459,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.013902,-0.016189,-0.289177,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.047,-1.016,-9.69,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0254,0.0567,0.1165,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913898.977623,0,1666913898,976753950,IMU1_Frame,0,0,0,,0.012559442426280805,0.02061704890379699,-0.38321756113000344,0.9233425683580345,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.012466,-0.014233,-0.290929,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.027,-1.12,-9.629,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0282,0.0566,0.1143,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
